title,avg_reviews,complete_link,publisher
Coding for Kids: Python: Learn to Code with 50 Awesome Games and Activities,4.6,https://www.amazon.com/Coding-Kids-Python-Awesome-Activities/dp/1641521759/ref=sr_1_77?keywords=python&qid=1671164900&sr=8-77,"Rockridge Press (March 19, 2019)"
Python Pocket Reference: Python In Your Pocket (Pocket Reference (O'Reilly)),4.5,https://www.amazon.com/Python-Pocket-Reference-Your-OReilly/dp/1449357016/ref=sr_1_78?keywords=python&qid=1671164900&sr=8-78,"O'Reilly Media; Fifth edition (March 11, 2014)"
El lenguaje de programación Python de principio a fin (Spanish Edition),4.8,https://www.amazon.com/lenguaje-programaci%C3%B3n-Python-principio-Spanish/dp/B0B5Q283BL/ref=sr_1_75?keywords=python&qid=1671164900&sr=8-75,"Independently published (July 13, 2022)"
Become an Awesome Software Architect: Book 1: Foundation 2019,4.2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0228645I2C3T6BC9JHB&qualifier=1671164909&id=1430258531038690&widgetName=sp_atf_next&url=%2FBecome-Awesome-Software-Architect-Foundation%2Fdp%2F1697271065%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dpython%26qid%3D1671164909%26sr%3D8-98-spons%26psc%3D1,"Independently published (October 7, 2019)"
Introduction to Radar With Python and Matlab,4.2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A05769023CK0EDGLFZ9HD&qualifier=1671164909&id=1430258531038690&widgetName=sp_atf_next&url=%2FIntroduction-Python-Matlab-Andrew-Harrison%2Fdp%2F1630815977%2Fref%3Dsr_1_100_sspa%3Fkeywords%3Dpython%26qid%3D1671164909%26sr%3D8-100-spons%26psc%3D1,"Artech House (October 31, 2019)"
Python for Tweens and Teens - 2nd Edition (Black & White Version): Learn Computational and Algorithmic Thinking,4.5,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A08025913CQDQY5S1UX55&qualifier=1671164909&id=1430258531038690&widgetName=sp_atf_next&url=%2FPython-Tweens-Teens-Computational-Algorithmic%2Fdp%2FB09TN818SR%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dpython%26qid%3D1671164909%26sr%3D8-97-spons%26psc%3D1,"Independently published (February 28, 2022)"
Game Development Using Python,4.7,https://www.amazon.com/Development-Using-Python-James-Parker/dp/1683926277/ref=sr_1_73?keywords=python&qid=1671164900&sr=8-73,"Mercury Learning and Information; 2nd edition (February 8, 2021)"
Guide to Programming with Python,4.1,https://www.amazon.com/Guide-Programming-Python-Michael-Dawson/dp/1423901126/ref=sr_1_71?keywords=python&qid=1671164900&sr=8-71,"Cengage Learning; 1st edition (March 13, 2007)"
"The Python Bible 7 in 1: Volumes One To Seven (Beginner, Intermediate, Data Science, Machine Learning, Finance, Neural Networks, Computer Vision)",4.5,https://www.amazon.com/Python-Bible-Beginner-Intermediate-Learning/dp/B0863R7BZS/ref=sr_1_62?keywords=python&qid=1671164900&sr=8-62,"Independently published (March 23, 2020)"
"Architecture Patterns with Python: Enabling Test-Driven Development, Domain-Driven Design, and Event-Driven Microservices",4.6,https://www.amazon.com/Architecture-Patterns-Python-Domain-Driven-Microservices/dp/1492052205/ref=sr_1_61?keywords=python&qid=1671164900&sr=8-61,"O'Reilly Media; 1st edition (March 31, 2020)"
"Deep Learning with Python, Second Edition",4.7,https://www.amazon.com/Learning-Python-Second-Fran%C3%A7ois-Chollet/dp/1617296864/ref=sr_1_59?keywords=python&qid=1671164900&sr=8-59,"Manning; 2nd edition (December 21, 2021)"
Learning Python: Powerful Object-Oriented Programming,4.5,https://www.amazon.com/Learning-Python-Powerful-Object-Oriented-Programming-ebook/dp/B00DDZPC9S/ref=sxin_24_sbl_swi?content-id=amzn1.sym.6ca367be-63d0-4765-855e-02d825778bca%3Aamzn1.sym.6ca367be-63d0-4765-855e-02d825778bca&cv_ct_cx=python&keywords=python&pd_rd_i=B00DDZPC9S&pd_rd_r=de905080-8a65-431b-822d-b652734a0201&pd_rd_w=OaZsm&pd_rd_wg=I6FbD&pf_rd_p=6ca367be-63d0-4765-855e-02d825778bca&pf_rd_r=KWYW0166FNAF6HQDXMK4&qid=1671164641&sr=1-7-33f6704f-9b8e-4c12-a6e0-b7957fe916db,"O'Reilly Media; 5th edition (June 12, 2013)"
"Learning Python, 5th Edition",4.5,https://www.amazon.com/Learning-Python-5th-Mark-Lutz/dp/1449355730/ref=sxin_24_sbl_swi?content-id=amzn1.sym.6ca367be-63d0-4765-855e-02d825778bca%3Aamzn1.sym.6ca367be-63d0-4765-855e-02d825778bca&cv_ct_cx=python&keywords=python&pd_rd_i=1449355730&pd_rd_r=de905080-8a65-431b-822d-b652734a0201&pd_rd_w=OaZsm&pd_rd_wg=I6FbD&pf_rd_p=6ca367be-63d0-4765-855e-02d825778bca&pf_rd_r=KWYW0166FNAF6HQDXMK4&qid=1671164641&sr=1-6-33f6704f-9b8e-4c12-a6e0-b7957fe916db,"O'Reilly Media; Fifth edition (July 30, 2013)"
Python Programming Language,4.6,https://www.amazon.com/Python-Programming-Language-Berajah-Jayne/dp/1423241886/ref=sxin_24_sbl_swi?content-id=amzn1.sym.6ca367be-63d0-4765-855e-02d825778bca%3Aamzn1.sym.6ca367be-63d0-4765-855e-02d825778bca&cv_ct_cx=python&keywords=python&pd_rd_i=1423241886&pd_rd_r=de905080-8a65-431b-822d-b652734a0201&pd_rd_w=OaZsm&pd_rd_wg=I6FbD&pf_rd_p=6ca367be-63d0-4765-855e-02d825778bca&pf_rd_r=KWYW0166FNAF6HQDXMK4&qid=1671164641&sr=1-3-33f6704f-9b8e-4c12-a6e0-b7957fe916db,"QuickStudy Reference Guides; First Edition, New (May 1, 2019)"
"Python Crash Course, 2nd Edition: A Hands-On, Project-Based Introduction to Programming",4.7,https://www.amazon.com/Python-Crash-Course-Eric-Matthes-ebook/dp/B07J4521M3/ref=sxin_24_sbl_swi?content-id=amzn1.sym.6ca367be-63d0-4765-855e-02d825778bca%3Aamzn1.sym.6ca367be-63d0-4765-855e-02d825778bca&cv_ct_cx=python&keywords=python&pd_rd_i=B07J4521M3&pd_rd_r=de905080-8a65-431b-822d-b652734a0201&pd_rd_w=OaZsm&pd_rd_wg=I6FbD&pf_rd_p=6ca367be-63d0-4765-855e-02d825778bca&pf_rd_r=KWYW0166FNAF6HQDXMK4&qid=1671164641&sr=1-2-33f6704f-9b8e-4c12-a6e0-b7957fe916db,"No Starch Press; 2nd edition (May 21, 2019)"
The Big Book of Small Python Projects: 81 Easy Practice Programs,4.5,https://www.amazon.com/Big-Book-Small-Python-Programming/dp/1718501242/ref=sr_1_12?keywords=python&qid=1671164641&sr=8-12,"No Starch Press (June 25, 2021)"
"Mastering Reinforcement Learning with Python: Build next-generation, self-learning models using reinforcement learning techniques and best practices",4.5,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_search_thematic_aps_sr_pg1_7?ie=UTF8&adId=A0104404288AIBY2PEHL&qualifier=1671164641&id=2065567044193087&widgetName=sp_search_thematic&url=%2FMastering-Reinforcement-Learning-Python-next-generation%2Fdp%2F1838644148%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.70122a6f-3e51-4049-be8e-6318490b0566%253Aamzn1.sym.70122a6f-3e51-4049-be8e-6318490b0566%26cv_ct_cx%3Dpython%26keywords%3Dpython%26pd_rd_i%3D1838644148%26pd_rd_r%3Dde905080-8a65-431b-822d-b652734a0201%26pd_rd_w%3DocO77%26pd_rd_wg%3DI6FbD%26pf_rd_p%3D70122a6f-3e51-4049-be8e-6318490b0566%26pf_rd_r%3DKWYW0166FNAF6HQDXMK4%26qid%3D1671164641%26sr%3D1-7-8f738e9b-7e88-4694-bd1e-7045dd96e40c-spons%26psc%3D1,"Packt Publishing (December 18, 2020)"
"Learning OpenCV 4 Computer Vision with Python 3: Get to grips with tools, techniques, and algorithms for computer vision and machine learning, 3rd Edition",4.3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_search_thematic_aps_sr_pg1_5?ie=UTF8&adId=A027270134AR7RKP4095S&qualifier=1671164641&id=2065567044193087&widgetName=sp_search_thematic&url=%2FLearning-OpenCV-Computer-Vision-Python%2Fdp%2F1789531616%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.70122a6f-3e51-4049-be8e-6318490b0566%253Aamzn1.sym.70122a6f-3e51-4049-be8e-6318490b0566%26cv_ct_cx%3Dpython%26keywords%3Dpython%26pd_rd_i%3D1789531616%26pd_rd_r%3Dde905080-8a65-431b-822d-b652734a0201%26pd_rd_w%3DocO77%26pd_rd_wg%3DI6FbD%26pf_rd_p%3D70122a6f-3e51-4049-be8e-6318490b0566%26pf_rd_r%3DKWYW0166FNAF6HQDXMK4%26qid%3D1671164641%26sr%3D1-5-8f738e9b-7e88-4694-bd1e-7045dd96e40c-spons%26psc%3D1,"Packt Publishing (February 20, 2020)"
Ace the Data Science Interview,1.0,https://www.amazon.com/Data-Science-Interview-Skov-Bash/dp/B0BMZ3BTGM/ref=sr_1_57?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-57,"Independently published (November 29, 2022)"
"Data-Driven Science and Engineering: Machine Learning, Dynamical Systems, and Control",4.8,https://www.amazon.com/Data-Driven-Science-Engineering-Learning-Dynamical/dp/1009098489/ref=sr_1_54?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-54,"Cambridge University Press; 2nd edition (July 28, 2022)"
Practical Data Science with Python: Learn tools and techniques from hands-on examples to extract insights from data,4.8,https://www.amazon.com/Practical-Data-Science-Python-hands/dp/1801071977/ref=sr_1_45?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-45,"Packt Publishing (September 30, 2021)"
Designing Machine Learning Systems: An Iterative Process for Production-Ready Applications,4.7,https://www.amazon.com/Designing-Machine-Learning-Systems-Production-Ready/dp/1098107969/ref=sr_1_46?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-46,"O'Reilly Media; 1st edition (June 21, 2022)"
"Data Science on AWS: Implementing End-to-End, Continuous AI and Machine Learning Pipelines",4.4,https://www.amazon.com/Data-Science-AWS-End-End/dp/1492079391/ref=sr_1_47?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-47,"O'Reilly Media; 1st edition (May 11, 2021)"
Getting Started with Data Science: Making Sense of Data with Analytics (IBM Press),4.5,https://www.amazon.com/Getting-Started-Data-Science-Analytics/dp/0133991024/ref=sr_1_43?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-43,"IBM Press; 1st edition (December 13, 2015)"
"Statistics for Absolute Beginners (Second Edition) (AI, Data Science, Python & Statistics for Beginners Book 5)",4.4,https://www.amazon.com/Statistics-Absolute-Beginners-Second-Theobald-ebook/dp/B0854DM1Y7/ref=sr_1_38?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-38,"Scatterplot Press; 2nd edition (February 24, 2020)"
How to Lead in Data Science,4.8,https://www.amazon.com/Lead-Data-Science-Jike-Chong/dp/1617298891/ref=sr_1_35?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-35,"Manning (December 21, 2021)"
Fundamentals of Data Engineering: Plan and Build Robust Data Systems,4.9,https://www.amazon.com/Fundamentals-Data-Engineering-Robust-Systems/dp/1098108302/ref=sr_1_31?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-31,"O'Reilly Media; 1st edition (July 26, 2022)"
Data Structures the Fun Way: An Amusing Adventure with Coffee-Filled Examples,5.0,https://www.amazon.com/Data-Structures-Fun-Way-Coffee-Filled/dp/1718502605/ref=sr_1_30?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-30,"No Starch Press (November 8, 2022)"
"Better Data Visualizations: A Guide for Scholars, Researchers, and Wonks",4.4,https://www.amazon.com/Better-Data-Visualizations-Scholars-Researchers/dp/0231193114/ref=sr_1_27?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-27,"Columbia University Press (February 9, 2021)"
Think Like a Data Scientist: Tackle the data science process step-by-step,4.5,https://www.amazon.com/Think-Like-Scientist-step-step/dp/1633430278/ref=sr_1_22?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671164641&sprefix=data+science%2Caps%2C586&sr=8-22,"Manning; 1st edition (April 2, 2017)"
The Self-Taught Computer Scientist: The Beginner's Guide to Data Structures & Algorithms,4.5,https://www.amazon.com/Self-Taught-Computer-Scientist-Beginners-Science/dp/1119724414/ref=sr_1_107?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-107,"Wiley; 1st edition (October 1, 2021)"
Practical Statistics for Data Scientists: 50 Essential Concepts,4.5,https://www.amazon.com/Practical-Statistics-Data-Scientists-Essential/dp/1491952962/ref=sr_1_108?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-108,"O'Reilly Media; 1st edition (June 13, 2017)"
Data Conscience: Algorithmic Siege on our Humanity,4.5,https://www.amazon.com/Data-Conscience-Algorithmic-Siege-Humanity/dp/1119821185/ref=sr_1_105?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-105,"Wiley; 1st edition (September 21, 2022)"
Algorithmic Finance: A Companion To Data Science,3.5,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A037424531TX4FHY2WGY6&qualifier=1671164641&id=1501437279550579&widgetName=sp_mtf&url=%2FAlgorithmic-Finance-Companion-Data-Science%2Fdp%2F9811238308%2Fref%3Dsr_1_18_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671164641%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-18-spons%26psc%3D1,"WSPC (May 6, 2022)"
The Art of Statistics: How to Learn from Data,4.6,https://www.amazon.com/Art-Statistics-How-Learn-Data/dp/1541675703/ref=sr_1_101?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-101,"Basic Books (August 17, 2021)"
Democracy's Data: The Hidden Stories in the U.S. Census and How to Read Them,4.6,https://www.amazon.com/Democracys-Data-Hidden-Stories-Census/dp/0374602549/ref=sr_1_102?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-102,"MCD (August 23, 2022)"
Machine Learning with Quantum Computers (Quantum Science and Technology),4.6,https://www.amazon.com/Machine-Learning-with-Quantum-Computers-_Quantum-Science-and-Technology_/dp/3030830977/ref=sr_1_98?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-98,"Springer; 2nd ed. 2021 edition (October 18, 2021)"
Machine Learning and Data Science Blueprints for Finance: From Building Trading Strategies to Robo-Advisors Using Python,4.3,https://www.amazon.com/Machine-Learning-Science-Blueprints-Finance/dp/1492073059/ref=sr_1_97?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-97,"O'Reilly Media; 1st edition (December 1, 2020)"
Data Science on the Google Cloud Platform: Implementing End-to-End Real-Time Data Pipelines: From Ingest to Machine Learning,4.8,https://www.amazon.com/Data-Science-Google-Cloud-Platform/dp/1098118952/ref=sr_1_96?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-96,"O'Reilly Media; 2nd edition (May 3, 2022)"
Behind Every Good Decision: How Anyone Can Use Business Analytics to Turn Data into Profitable Insight,4.4,https://www.amazon.com/Behind-Every-Good-Decision-Profitable-ebook/dp/B00KVO2C88/ref=sr_1_95?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-95,"AMACOM (November 5, 2014)"
Effective Data Science Infrastructure: How to make data scientists productive,4.6,https://www.amazon.com/Effective-Data-Science-Infrastructure-scientists/dp/1617299197/ref=sr_1_93?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-93,"Manning (August 16, 2022)"
"The Science of Football: The Math, Technology, and Data Behind America's Game",4.4,https://www.amazon.com/Science-Football-Technology-Behind-Americas-ebook/dp/B09RXMBTHK/ref=sr_1_90?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-90,"Sports Publishing (September 6, 2022)"
Data Juice: 101 Stories of How Organizations Are Squeezing Value from Available Data Assets,4.4,https://www.amazon.com/Data-Juice-Organizations-Squeezing-Available/dp/1737169908/ref=sr_1_89?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-89,"Douglas B. Laney (June 29, 2022)"
Be the Outlier: How to Ace Data Science Interviews,4.2,https://www.amazon.com/Be-Outlier-Data-Science-Interviews-ebook/dp/B08F9M83LJ/ref=sr_1_85?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-85,"New Degree Press (August 4, 2020)"
Text as Data: A New Framework for Machine Learning and the Social Sciences,4.7,https://www.amazon.com/Text-Data-Framework-Learning-Sciences/dp/0691207550/ref=sr_1_86?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165031&sprefix=data+science%2Caps%2C586&sr=8-86,"Princeton University Press (March 29, 2022)"
Data Science and Machine Learning: Mathematical and Statistical Methods (Chapman & Hall/CRC Machine Learning & Pattern Recognition),4.8,https://www.amazon.com/Data-Science-Machine-Learning-Mathematical/dp/1138492531/ref=sr_1_156?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-156,"Chapman and Hall/CRC; 1st edition (November 22, 2019)"
Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers,4.8,https://www.amazon.com/Age-Invisible-Machines-Hyperautomated-Intelligent/dp/1119899923/ref=sr_1_155?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-155,"Wiley; 1st edition (September 27, 2022)"
The DATA Set Collection #2 (Boxed Set): A Case of the Clones; Invasion of the Insects; Out of Remote Control; Down the Brain Drain,4.9,https://www.amazon.com/DATA-Set-Collection-Invasion-Insects/dp/1534465359/ref=sr_1_150?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-150,"Little Simon; Boxed Set edition (September 15, 2020)"
The Data Science Design Manual (Texts in Computer Science),4.8,https://www.amazon.com/Science-Design-Manual-Texts-Computer/dp/3319554433/ref=sr_1_151?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-151,"Springer; 1st ed. 2017 edition (August 29, 2017)"
The Basics of Data Literacy: Helping Your Students (And You!) Make Sense of Data - PB343X,4.6,https://www.amazon.com/Basics-Data-Literacy-Helping-Students/dp/1938946030/ref=sr_1_149?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-149,"National Science Teachers Association - NSTA Press (November 15, 2013)"
Mathematics for Machine Learning,4.7,https://www.amazon.com/Mathematics-Machine-Learning-Peter-Deisenroth/dp/110845514X/ref=sr_1_148?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-148,"Cambridge University Press; 1st edition (April 23, 2020)"
The Art of Data Science,4.6,https://www.amazon.com/Art-Data-Science-Roger-Peng/dp/1365061469/ref=sr_1_147?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-147,"Lulu.com; null edition (June 8, 2016)"
The Enterprise Big Data Lake: Delivering the Promise of Big Data and Data Science,4.3,https://www.amazon.com/Enterprise-Big-Data-Lake-Delivering/dp/1491931558/ref=sr_1_146?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-146,"O'Reilly Media; 1st edition (March 21, 2019)"
"Building Data Science Applications with FastAPI: Develop, manage, and deploy efficient machine learning applications with Python",4.4,https://www.amazon.com/Building-Data-Science-Applications-FastAPI-ebook/dp/B09926TFQ5/ref=sr_1_142?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-142,"Packt Publishing; 1st edition (October 8, 2021)"
Minding the Machines: Building and Leading Data Science and Analytics Teams,4.4,https://www.amazon.com/Minding-Machines-Building-Leading-Analytics-ebook/dp/B0981HRHNC/ref=sr_1_141?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-141,"Wiley; 1st edition (June 25, 2021)"
Making Numbers Count: The Art and Science of Communicating Numbers,4.4,https://www.amazon.com/Making-Numbers-Count-Science-Communicating/dp/1982165448/ref=sr_1_139?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-139,"Avid Reader Press / Simon & Schuster (January 11, 2022)"
Foundations of Statistics for Data Scientists: With R and Python (Chapman & Hall/CRC Texts in Statistical Science),3.6,https://www.amazon.com/Foundations-Statistics-Data-Scientists-Statistical/dp/0367748452/ref=sr_1_137?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-137,"Chapman and Hall/CRC; 1st edition (November 30, 2021)"
"Business Intelligence, Analytics, and Data Science: A Managerial Perspective",4.5,https://www.amazon.com/Business-Intelligence-Analytics-Data-Science/dp/0134633288/ref=sr_1_138?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-138,"Pearson; 4th edition (January 13, 2017)"
Quantum Machine Learning: An Applied Approach: The Theory and Application of Quantum Machine Learning in Science and Industry,4.1,https://www.amazon.com/Quantum-Machine-Learning-Approach-Application/dp/1484270975/ref=sr_1_140?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-140,"Apress; 1st ed. edition (July 30, 2021)"
Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail,4.6,https://www.amazon.com/Changing-World-Order-Nations-Succeed/dp/1982160276/ref=sr_1_135?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-135,"Avid Reader Press / Simon & Schuster; 1st edition (November 30, 2021)"
Functional Aesthetics for Data Visualization,4.8,https://www.amazon.com/Functional-Aesthetics-Visualization-Vidya-Setlur/dp/1119810086/ref=sr_1_133?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165042&sprefix=data+science%2Caps%2C586&sr=8-133,"Wiley; 1st edition (September 21, 2022)"
"Data Science and Big Data Analytics: Discovering, Analyzing, Visualizing and Presenting Data",4.4,https://www.amazon.com/Data-Science-Big-Analytics-Discovering/dp/111887613X/ref=sr_1_204?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-204,"Wiley; 1st edition (January 27, 2015)"
Emotional Data,5.0,https://www.amazon.com/Emotional-Data-Abby-Jame/dp/1945509465/ref=sr_1_199?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-199,"Silver Sprocket (November 1, 2021)"
"The ABCs of Data Science: By Real Data Scientists, For Future Data Scientists (Very Young Professionals)",4.7,https://www.amazon.com/ABCs-Data-Science-Scientists-Professionals/dp/1734276304/ref=sr_1_201?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-201,"Very Young Professionals; Illustrated edition (October 6, 2020)"
Cybersecurity Data Science: Best Practices in an Emerging Profession,4.0,https://www.amazon.com/Cybersecurity-Data-Science-Practices-Profession/dp/3030748952/ref=sr_1_196?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-196,"Springer; 1st ed. 2021 edition (October 3, 2021)"
Statistical Inference via Data Science: A ModernDive into R and the Tidyverse: A ModernDive into R and the Tidyverse (Chapman & Hall/CRC The R Series),4.4,https://www.amazon.com/Statistical-Inference-via-Data-Science/dp/0367409828/ref=sr_1_194?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-194,"Chapman and Hall/CRC; 1st edition (December 13, 2019)"
Responsible Data Science: Transparency and Fairness in Algorithms,3.8,https://www.amazon.com/Responsible-Data-Science-Transparency-Algorithms/dp/1119741750/ref=sr_1_192?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-192,"Wiley; 1st edition (May 11, 2021)"
"Practical Data Science with R, Second Edition",4.5,https://www.amazon.com/Practical-Data-Science-Nina-Zumel/dp/1617295876/ref=sr_1_191?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-191,"Manning; 2nd edition (December 7, 2019)"
"Machine Learning For Absolute Beginners: A Plain English Introduction (Second Edition) (AI, Data Science, Python & Statistics for Beginners Book 3)",4.5,https://www.amazon.com/Machine-Learning-Absolute-Beginners-Introduction-ebook/dp/B07335JNW1/ref=sr_1_189?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-189,"Scatterplot Press; 2nd edition (June 21, 2017)"
"High-Dimensional Probability: An Introduction with Applications in Data Science (Cambridge Series in Statistical and Probabilistic Mathematics, Series Number 47)",4.7,https://www.amazon.com/High-Dimensional-Probability-Introduction-Applications-Probabilistic/dp/1108415199/ref=sr_1_190?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-190,"Cambridge University Press; 1st edition (September 27, 2018)"
Power and Prediction: The Disruptive Economics of Artificial Intelligence,4.4,https://www.amazon.com/Power-Prediction-Disruptive-Artificial-Intelligence/dp/1647824192/ref=sr_1_187?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-187,"Harvard Business Review Press (November 15, 2022)"
"The Data Science Workshop: Learn how you can build machine learning models and create your own real-world data science projects, 2nd Edition",4.6,https://www.amazon.com/Data-Science-Workshop-learning-real-world-ebook/dp/B08H4G9R34/ref=sr_1_182?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-182,"Packt Publishing; 2nd edition (August 28, 2020)"
The Little Book of Data Science Tricks: 100+ Techniques to Elevate Your Data Science Skills,5.0,https://www.amazon.com/Little-Book-Data-Science-Tricks/dp/B08BFZJSMY/ref=sr_1_181?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-181,"Independently published (June 20, 2020)"
